Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,futures_price
HDFCBANK,22-Nov-17,30-Nov-17,CE,1380,0,0,0,417.9,0,477.15,0,0,0,0,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,2060,0,0,0,2.2,2.2,0,0,0,0,0,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1420,0,0,0,378.55,0,437.2,0,0,0,0,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1440,0,0,0,358.9,0,417.25,0,0,0,0,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1460,0,0,0,339.3,0,397.3,0,0,0,0,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1480,0,0,0,319.7,0,377.3,0,0,0,0,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1500,0,0,0,300.15,0,357.35,0,0,0,0,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1520,0,0,0,280.75,0,337.35,0,0,0,0,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1540,0,0,0,261.4,0,317.4,0,0,0,0,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1560,0,0,0,242.3,0,297.4,0,0,0,0,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1580,0,0,0,223.45,0,277.45,0,0,0,0,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1600,0,0,0,204,204,257.45,0,0,0,13000,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1620,0,0,0,186.75,0,237.5,0,0,0,0,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1640,0,0,0,169.1,0,217.5,0,0,0,0,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1660,0,0,0,143,143,197.55,0,0,0,4000,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1680,0,0,0,122,122,177.6,0,0,0,2500,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1700,0,0,0,138,138,157.6,0,0,0,8500,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1720,0,0,0,81.8,81.8,137.65,0,0,0,1500,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1740,0,0,0,65,65,117.7,0,0,0,4500,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1760,0,0,0,77.5,77.5,97.8,0,0,0,19500,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1780,77.35,77.35,68.8,68.8,68.8,68.8,35,324.26,12.76,15500,-7500,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1800,57,65.3,51.4,56.3,57,56.3,22,204.47,6.47,201000,-4500,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1820,36.05,44,33.25,37.75,39.75,37.75,122,1133.21,23.01,152000,-7000,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1840,23.2,28,19.45,22.5,23.3,22.5,465,4335.29,57.29,243500,-40000,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1860,13.9,17.8,10.95,12.3,13.05,12.3,993,9306.82,71.92,301000,-15500,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1880,9.15,10.3,5.95,6.85,6.9,6.85,399,3767.54,16.94,312500,-1500,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1900,5.5,6.1,3.7,4.05,4.3,4.05,390,3714.56,9.56,663000,1500,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1920,3.7,3.9,2.5,2.7,2.7,2.7,21,201.92,0.32,84000,2500,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1940,2.8,2.95,1.85,2.05,2,2.05,141,1369.42,1.72,195500,-13500,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1960,2,2,1.75,1.75,1.75,1.75,2,19.62,0.02,39500,-500,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1980,2,2,2,2,2,2,1,9.91,0.01,17000,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,2000,1.6,1.6,1.35,1.45,1.5,1.45,28,280.21,0.21,287000,-500,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,2020,1.3,1.3,1.1,1.1,1.1,1.1,2,20.21,0.01,55000,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,2040,0,0,0,2.25,2.25,0,0,0,0,85000,0,1853.1
HDFCBANK,22-Nov-17,30-Nov-17,CE,1400,0,0,0,398.25,0,457.2,0,0,0,0,0,1853.1
